uniqueID,reportedTime,clearedTime,timeType,siteCode,cellName,count,cell,l_cellDown,l_siteDown
U2K2N:8551:49.5035646108984012,2021-09-05 08:15:54,2021-09-05 08:18:54,on,QN2U0050,QN2U0050C1,6,3,0,0
U2K2N:8551:49.5035645933626052,2021-09-05 08:15:54,2021-09-05 08:18:54,on,QN2U0050,QN2U0050B2,6,6,0,0
U2K2N:8551:49.5035645925513676,2021-09-05 08:15:54,2021-09-05 08:18:54,on,QN2U0050,QN2U0050C2,6,4,0,0
U2K1N:8551:56.5035729857562743,2021-09-05 08:17:51,2021-09-05 11:40:34,on,IL1U0092,IL1U0092B1,3,2,1,0
U2K1N:8551:56.5035729646513726,2021-09-05 08:17:51,2021-09-05 11:40:34,on,IL1U0092,IL1U0092A1,3,3,1,0
U2K1N:8551:56.5035729800316516,2021-09-05 08:17:51,2021-09-05 11:40:34,on,IL1U0092,IL1U0092C1,3,1,1,1
U2K2N:8551:49.5035645933626052,2021-09-05 08:18:54,,off,QN2U0050,QN2U0050B2,6,6,0,0
U2K2N:8551:49.5035645925513676,2021-09-05 08:18:54,,off,QN2U0050,QN2U0050C2,6,4,0,0
U2K2N:8551:49.5035646101197503,2021-09-05 08:18:54,,off,QN2U0050,QN2U0050A2,6,5,0,0
U2K2N:8551:49.5035645917568000,2021-09-05 08:18:54,,off,QN2U0050,QN2U0050A1,6,1,0,0
U2K2N:8551:49.5035646108984012,2021-09-05 08:18:54,,off,QN2U0050,QN2U0050C1,6,3,0,0
U2K2N:8551:49.5035646117374360,2021-09-05 08:18:54,,off,QN2U0050,QN2U0050B1,6,2,0,0
U2K1N:8551:56.5037442731125571,2021-09-05 08:46:26,2021-09-05 08:48:32,on,ES2U0093,ES2U0093A2,6,3,0,0
U2K1N:8551:56.5037442694718248,2021-09-05 08:46:26,2021-09-05 08:48:32,on,ES2U0093,ES2U0093C2,6,5,0,0
U2K1N:8551:56.5037442670659011,2021-09-05 08:46:26,2021-09-05 08:48:32,on,ES2U0093,ES2U0093C1,6,4,0,0
U2K1N:8551:56.5037442682901795,2021-09-05 08:46:26,2021-09-05 08:48:32,on,ES2U0093,ES2U0093B1,6,6,0,0
U2K1N:8551:56.5037442706503247,2021-09-05 08:46:26,2021-09-05 08:48:32,on,ES2U0093,ES2U0093B2,6,1,0,0
U2K1N:8551:56.5037442657641019,2021-09-05 08:46:26,2021-09-05 08:48:32,on,ES2U0093,ES2U0093A1,6,2,0,0
U2K1N:8551:56.5037442731125571,2021-09-05 08:48:32,,off,ES2U0093,ES2U0093A2,6,3,0,0
U2K1N:8551:56.5037442657641019,2021-09-05 08:48:32,,off,ES2U0093,ES2U0093A1,6,2,0,0
U2K1N:8551:56.5037442670659011,2021-09-05 08:48:32,,off,ES2U0093,ES2U0093C1,6,4,0,0
U2K1N:8551:56.5037442682901795,2021-09-05 08:48:32,,off,ES2U0093,ES2U0093B1,6,6,0,0
U2K1N:8551:56.5037442706503247,2021-09-05 08:48:32,,off,ES2U0093,ES2U0093B2,6,1,0,0
U2K1N:8551:56.5037442694718248,2021-09-05 08:48:32,,off,ES2U0093,ES2U0093C2,6,5,0,0
U2K1N:8551:56.5041944850243397,2021-09-05 10:00:41,2021-09-05 10:06:27,on,BU2U0612,BU2U0612A2,6,5,0,0
U2K1N:8551:56.5041944863890147,2021-09-05 10:00:41,2021-09-05 10:06:27,on,BU2U0612,BU2U0612C1,6,3,0,0
U2K1N:8551:56.5041944876980644,2021-09-05 10:00:41,2021-09-05 10:06:27,on,BU2U0612,BU2U0612B1,6,2,0,0
U2K1N:8551:56.5041944814201673,2021-09-05 10:00:41,2021-09-05 10:06:27,on,BU2U0612,BU2U0612A1,6,6,0,0
U2K1N:8551:56.5041944911327487,2021-09-05 10:00:41,2021-09-05 10:06:27,on,BU2U0612,BU2U0612B2,6,4,0,0
U2K1N:8551:56.5041944899064993,2021-09-05 10:00:41,2021-09-05 10:06:27,on,BU2U0612,BU2U0612C2,6,1,0,0
U2K1N:8551:56.5041944863890147,2021-09-05 10:06:27,,off,BU2U0612,BU2U0612C1,6,3,0,0
U2K1N:8551:56.5041944899064993,2021-09-05 10:06:27,,off,BU2U0612,BU2U0612C2,6,1,0,0
U2K1N:8551:56.5041944911327487,2021-09-05 10:06:27,,off,BU2U0612,BU2U0612B2,6,4,0,0
U2K1N:8551:56.5041944850243397,2021-09-05 10:06:27,,off,BU2U0612,BU2U0612A2,6,5,0,0
U2K1N:8551:56.5041944814201673,2021-09-05 10:06:27,,off,BU2U0612,BU2U0612A1,6,6,0,0
U2K1N:8551:56.5041944876980644,2021-09-05 10:06:27,,off,BU2U0612,BU2U0612B1,6,2,0,0
U2K2N:8551:49.5043612538599407,2021-09-05 10:29:17,2021-09-05 11:20:03,on,QN2U0156,QN2U0156A2,6,3,1,0
U2K2N:8551:49.5043612471165260,2021-09-05 10:29:17,2021-09-05 11:20:03,on,QN2U0156,QN2U0156A1,6,2,1,0
U2K2N:8551:49.5044403463738583,2021-09-05 10:41:53,2021-09-05 10:45:20,on,KS2U0538,KS2U0538A2,6,4,0,0
U2K2N:8551:49.5044403613652484,2021-09-05 10:41:53,2021-09-05 10:45:20,on,KS2U0538,KS2U0538B1,6,1,0,0
U2K2N:8551:49.5044403738041669,2021-09-05 10:41:53,2021-09-05 10:45:20,on,KS2U0538,KS2U0538B2,6,6,0,0
U2K2N:8551:49.5044403696495172,2021-09-05 10:41:53,2021-09-05 10:45:20,on,KS2U0538,KS2U0538C2,6,5,0,0
U2K2N:8551:49.5044403548873498,2021-09-05 10:41:53,2021-09-05 10:45:20,on,KS2U0538,KS2U0538C1,6,2,0,0
U2K2N:8551:49.5044403655416609,2021-09-05 10:41:53,2021-09-05 10:45:20,on,KS2U0538,KS2U0538A1,6,3,0,0
U2K2N:8551:49.5044403738041669,2021-09-05 10:45:20,,off,KS2U0538,KS2U0538B2,6,6,0,0
U2K2N:8551:49.5044403655416609,2021-09-05 10:45:20,,off,KS2U0538,KS2U0538A1,6,3,0,0
U2K2N:8551:49.5044403463738583,2021-09-05 10:45:20,,off,KS2U0538,KS2U0538A2,6,4,0,0
U2K2N:8551:49.5044403548873498,2021-09-05 10:45:20,,off,KS2U0538,KS2U0538C1,6,2,0,0
U2K2N:8551:49.5044403613652484,2021-09-05 10:45:20,,off,KS2U0538,KS2U0538B1,6,1,0,0
U2K2N:8551:49.5044403696495172,2021-09-05 10:45:20,,off,KS2U0538,KS2U0538C2,6,5,0,0
U2K2N:8551:49.5043612538599407,2021-09-05 11:20:03,,off,QN2U0156,QN2U0156A2,6,3,0,0
U2K2N:8551:49.5043612471165260,2021-09-05 11:20:03,,off,QN2U0156,QN2U0156A1,6,2,0,0
U2K1N:8551:56.5035729800316516,2021-09-05 11:40:34,,off,IL1U0092,IL1U0092C1,3,1,0,0
U2K1N:8551:56.5035729857562743,2021-09-05 11:40:34,,off,IL1U0092,IL1U0092B1,3,2,0,0
U2K1N:8551:56.5035729646513726,2021-09-05 11:40:34,,off,IL1U0092,IL1U0092A1,3,3,0,0
U2K2N:8551:49.5051684286652511,2021-09-05 12:43:49,2021-09-05 16:25:21,on,AG2U0510,AG2U0510A1,6,5,1,0
U2K2N:8551:49.5051684325110815,2021-09-05 12:43:49,2021-09-05 16:25:21,on,AG2U0510,AG2U0510B2,6,6,1,0
U2K2N:8551:49.5051684311188919,2021-09-05 12:43:49,2021-09-05 16:25:21,on,AG2U0510,AG2U0510C2,6,3,1,0
U2K2N:8551:49.5051684273421332,2021-09-05 12:43:49,2021-09-05 16:25:21,on,AG2U0510,AG2U0510B1,6,4,1,0
U2K2N:8551:49.5051684258763243,2021-09-05 12:43:49,2021-09-05 16:25:21,on,AG2U0510,AG2U0510C1,6,2,1,0
U2K2N:8551:49.5051684202813072,2021-09-05 12:43:49,2021-09-05 16:25:21,on,AG2U0510,AG2U0510A2,6,1,1,1
U2K1N:8551:56.5052858814901710,2021-09-05 13:02:02,2021-09-05 15:34:34,on,QM2U0134,QM2U0134A1,4,2,1,0
U2K1N:8551:56.5052858873018176,2021-09-05 13:02:02,2021-09-05 15:34:34,on,QM2U0134,QM2U0134A2,4,4,1,0
U2K1N:8551:56.5052858861296105,2021-09-05 13:02:02,2021-09-05 15:34:34,on,QM2U0134,QM2U0134B1,4,1,1,0
U2K1N:8551:56.5052858885458418,2021-09-05 13:02:02,2021-09-05 15:34:34,on,QM2U0134,QM2U0134B2,4,3,1,1
U2K1N:8551:56.5058974220334025,2021-09-05 14:44:42,2021-09-05 15:35:00,on,QM2U0186,QM2U0186A1,6,5,1,0
U2K1N:8551:56.5058974369582532,2021-09-05 14:44:42,2021-09-05 15:35:00,on,QM2U0186,QM2U0186B2,6,6,1,0
U2K1N:8551:56.5058974959222562,2021-09-05 14:44:42,2021-09-05 15:35:00,on,QM2U0186,QM2U0186C2,6,2,1,0
U2K1N:8551:56.5058974303739835,2021-09-05 14:44:42,2021-09-05 15:35:00,on,QM2U0186,QM2U0186C1,6,3,1,0
U2K1N:8551:56.5058974338790632,2021-09-05 14:44:42,2021-09-05 15:35:00,on,QM2U0186,QM2U0186A2,6,1,1,0
U2K1N:8551:56.5058974252615156,2021-09-05 14:44:42,2021-09-05 15:35:00,on,QM2U0186,QM2U0186B1,6,4,1,1
U2K1N:8551:56.5052858885458418,2021-09-05 15:34:34,,off,QM2U0134,QM2U0134B2,4,3,0,0
U2K1N:8551:56.5052858814901710,2021-09-05 15:34:34,,off,QM2U0134,QM2U0134A1,4,2,0,0
U2K1N:8551:56.5052858873018176,2021-09-05 15:34:34,,off,QM2U0134,QM2U0134A2,4,4,0,0
U2K1N:8551:56.5052858861296105,2021-09-05 15:34:34,,off,QM2U0134,QM2U0134B1,4,1,0,0
U2K1N:8551:56.5058974959222562,2021-09-05 15:35:00,,off,QM2U0186,QM2U0186C2,6,2,0,0
U2K1N:8551:56.5058974338790632,2021-09-05 15:35:00,,off,QM2U0186,QM2U0186A2,6,1,0,0
U2K1N:8551:56.5058974220334025,2021-09-05 15:35:00,,off,QM2U0186,QM2U0186A1,6,5,0,0
U2K1N:8551:56.5058974369582532,2021-09-05 15:35:00,,off,QM2U0186,QM2U0186B2,6,6,0,0
U2K1N:8551:56.5058974252615156,2021-09-05 15:35:00,,off,QM2U0186,QM2U0186B1,6,4,0,0
U2K1N:8551:56.5058974303739835,2021-09-05 15:35:00,,off,QM2U0186,QM2U0186C1,6,3,0,0
U2K1N:8551:56.5063643438381105,2021-09-05 16:03:02,2021-09-05 16:13:30,on,TH2U0321,TH2U0321B2,6,6,1,0
U2K1N:8551:56.5063643520138833,2021-09-05 16:03:02,2021-09-05 16:13:30,on,TH2U0321,TH2U0321A1,6,4,1,0
U2K1N:8551:56.5063642416298228,2021-09-05 16:03:02,2021-09-05 16:13:30,on,TH2U0321,TH2U0321C1,6,1,1,0
U2K1N:8551:56.5063643479256891,2021-09-05 16:03:02,2021-09-05 16:13:30,on,TH2U0321,TH2U0321A2,6,5,1,0
U2K1N:8551:56.5063642455752415,2021-09-05 16:03:02,2021-09-05 16:13:30,on,TH2U0321,TH2U0321B1,6,3,1,0
U2K1N:8551:56.5063643382061663,2021-09-05 16:03:02,2021-09-05 16:13:30,on,TH2U0321,TH2U0321C2,6,2,1,1
U2K1N:8551:56.5063642455752415,2021-09-05 16:13:30,,off,TH2U0321,TH2U0321B1,6,3,0,0
U2K1N:8551:56.5063643479256891,2021-09-05 16:13:30,,off,TH2U0321,TH2U0321A2,6,5,0,0
U2K1N:8551:56.5063642416298228,2021-09-05 16:13:30,,off,TH2U0321,TH2U0321C1,6,1,0,0
U2K1N:8551:56.5063643520138833,2021-09-05 16:13:30,,off,TH2U0321,TH2U0321A1,6,4,0,0
U2K1N:8551:56.5063643382061663,2021-09-05 16:13:30,,off,TH2U0321,TH2U0321C2,6,2,0,0
U2K1N:8551:56.5063643438381105,2021-09-05 16:13:30,,off,TH2U0321,TH2U0321B2,6,6,0,0
U2K2N:8551:49.5051684286652511,2021-09-05 16:25:21,,off,AG2U0510,AG2U0510A1,6,5,0,0
U2K2N:8551:49.5051684311188919,2021-09-05 16:25:21,,off,AG2U0510,AG2U0510C2,6,3,0,0
U2K2N:8551:49.5051684258763243,2021-09-05 16:25:21,,off,AG2U0510,AG2U0510C1,6,2,0,0
U2K2N:8551:49.5051684273421332,2021-09-05 16:25:21,,off,AG2U0510,AG2U0510B1,6,4,0,0
U2K2N:8551:49.5051684202813072,2021-09-05 16:25:21,,off,AG2U0510,AG2U0510A2,6,1,0,0
U2K2N:8551:49.5051684325110815,2021-09-05 16:25:21,,off,AG2U0510,AG2U0510B2,6,6,0,0
U2K2N:8551:49.5075019131201917,2021-09-05 19:12:44,2021-09-05 19:14:59,on,ZN2U1898,ZN2U1898B1,6,3,0,0
U2K2N:8551:49.5075019119953725,2021-09-05 19:12:44,2021-09-05 19:14:59,on,ZN2U1898,ZN2U1898C1,6,4,0,0
U2K2N:8551:49.5075019107709778,2021-09-05 19:12:44,2021-09-05 19:14:59,on,ZN2U1898,ZN2U1898A2,6,5,0,0
U2K2N:8551:49.5075019275431578,2021-09-05 19:12:44,2021-09-05 19:14:59,on,ZN2U1898,ZN2U1898B2,6,6,0,0
U2K2N:8551:49.5075019251294211,2021-09-05 19:12:44,2021-09-05 19:14:59,on,ZN2U1898,ZN2U1898A1,6,2,0,0
U2K2N:8551:49.5075019294885972,2021-09-05 19:12:44,2021-09-05 19:14:59,on,ZN2U1898,ZN2U1898C2,6,1,0,0
U2K2N:8551:49.5075019275431578,2021-09-05 19:14:59,,off,ZN2U1898,ZN2U1898B2,6,6,0,0
U2K2N:8551:49.5075019251294211,2021-09-05 19:14:59,,off,ZN2U1898,ZN2U1898A1,6,2,0,0
U2K2N:8551:49.5075019107709778,2021-09-05 19:14:59,,off,ZN2U1898,ZN2U1898A2,6,5,0,0
U2K2N:8551:49.5075019294885972,2021-09-05 19:14:59,,off,ZN2U1898,ZN2U1898C2,6,1,0,0
U2K2N:8551:49.5075019131201917,2021-09-05 19:14:59,,off,ZN2U1898,ZN2U1898B1,6,3,0,0
U2K2N:8551:49.5075019119953725,2021-09-05 19:14:59,,off,ZN2U1898,ZN2U1898C1,6,4,0,0
U2K1N:8551:56.5100777307476499,2021-09-06 02:21:49,2021-09-06 02:24:19,on,KZ2U1373,KZ2U1373C1,6,5,0,0
U2K1N:8551:56.5100766507605768,2021-09-06 02:21:49,2021-09-06 02:24:23,on,KZ2U0036,KZ2U0036A1,6,6,0,0
U2K1N:8551:56.5100770029042072,2021-09-06 02:21:49,2021-09-06 02:24:20,on,KZ2U0381,KZ2U0381C2,6,3,0,0
U2K1N:8551:56.5100766519210500,2021-09-06 02:21:49,2021-09-06 02:24:23,on,KZ2U0036,KZ2U0036C1,6,4,0,0
U2K1N:8551:56.5100777228910378,2021-09-06 02:21:49,2021-09-06 02:24:19,on,KZ2U1373,KZ2U1373A1,6,4,0,0
U2K1N:8551:56.5100767396743220,2021-09-06 02:21:49,2021-09-06 02:24:23,on,KZ2U0036,KZ2U0036A2,6,2,0,0
U2K1N:8551:56.5100777475884707,2021-09-06 02:21:49,2021-09-06 02:24:19,on,KZ2U1373,KZ2U1373B2,6,6,0,0
U2K1N:8551:56.5100767410776563,2021-09-06 02:21:49,2021-09-06 02:24:23,on,KZ2U0036,KZ2U0036C2,6,3,0,0
U2K1N:8551:56.5100769994888827,2021-09-06 02:21:49,2021-09-06 02:24:20,on,KZ2U0381,KZ2U0381C1,6,5,0,0
U2K1N:8551:56.5100766514329349,2021-09-06 02:21:49,2021-09-06 02:24:23,on,KZ2U0036,KZ2U0036B1,6,5,0,0
U2K1N:8551:56.5100770014274711,2021-09-06 02:21:49,2021-09-06 02:24:20,on,KZ2U0381,KZ2U0381B2,6,4,0,0
U2K1N:8551:56.5100777501803601,2021-09-06 02:21:49,2021-09-06 02:24:19,on,KZ2U1373,KZ2U1373C2,6,2,0,0
U2K1N:8551:56.5100769983836546,2021-09-06 02:21:49,2021-09-06 02:24:20,on,KZ2U0381,KZ2U0381B1,6,6,0,0
U2K1N:8551:56.5100770008668997,2021-09-06 02:21:49,2021-09-06 02:24:20,on,KZ2U0381,KZ2U0381A2,6,2,0,0
U2K1N:8551:56.5100769973022525,2021-09-06 02:21:49,2021-09-06 02:24:20,on,KZ2U0381,KZ2U0381A1,6,1,0,0
U2K1N:8551:56.5100767404161591,2021-09-06 02:21:49,2021-09-06 02:24:23,on,KZ2U0036,KZ2U0036B2,6,1,0,0
U2K1N:8551:56.5100777319843897,2021-09-06 02:21:49,2021-09-06 02:24:19,on,KZ2U1373,KZ2U1373A2,6,3,0,0
U2K1N:8551:56.5100777278680862,2021-09-06 02:21:49,2021-09-06 02:24:19,on,KZ2U1373,KZ2U1373B1,6,1,0,0
U2K1N:8551:56.5100777228910378,2021-09-06 02:24:19,,off,KZ2U1373,KZ2U1373A1,6,4,0,0
U2K1N:8551:56.5100777278680862,2021-09-06 02:24:19,,off,KZ2U1373,KZ2U1373B1,6,1,0,0
U2K1N:8551:56.5100777475884707,2021-09-06 02:24:19,,off,KZ2U1373,KZ2U1373B2,6,6,0,0
U2K1N:8551:56.5100777307476499,2021-09-06 02:24:19,,off,KZ2U1373,KZ2U1373C1,6,5,0,0
U2K1N:8551:56.5100777501803601,2021-09-06 02:24:19,,off,KZ2U1373,KZ2U1373C2,6,2,0,0
U2K1N:8551:56.5100777319843897,2021-09-06 02:24:19,,off,KZ2U1373,KZ2U1373A2,6,3,0,0
U2K1N:8551:56.5100770014274711,2021-09-06 02:24:20,,off,KZ2U0381,KZ2U0381B2,6,4,0,0
U2K1N:8551:56.5100770029042072,2021-09-06 02:24:20,,off,KZ2U0381,KZ2U0381C2,6,3,0,0
U2K1N:8551:56.5100769983836546,2021-09-06 02:24:20,,off,KZ2U0381,KZ2U0381B1,6,6,0,0
U2K1N:8551:56.5100769973022525,2021-09-06 02:24:20,,off,KZ2U0381,KZ2U0381A1,6,1,0,0
U2K1N:8551:56.5100770008668997,2021-09-06 02:24:20,,off,KZ2U0381,KZ2U0381A2,6,2,0,0
U2K1N:8551:56.5100769994888827,2021-09-06 02:24:20,,off,KZ2U0381,KZ2U0381C1,6,5,0,0
U2K1N:8551:56.5100766519210500,2021-09-06 02:24:23,,off,KZ2U0036,KZ2U0036C1,6,4,0,0
U2K1N:8551:56.5100767396743220,2021-09-06 02:24:23,,off,KZ2U0036,KZ2U0036A2,6,2,0,0
U2K1N:8551:56.5100767410776563,2021-09-06 02:24:23,,off,KZ2U0036,KZ2U0036C2,6,3,0,0
U2K1N:8551:56.5100766514329349,2021-09-06 02:24:23,,off,KZ2U0036,KZ2U0036B1,6,5,0,0
U2K1N:8551:56.5100767404161591,2021-09-06 02:24:23,,off,KZ2U0036,KZ2U0036B2,6,1,0,0
U2K1N:8551:56.5100766507605768,2021-09-06 02:24:23,,off,KZ2U0036,KZ2U0036A1,6,6,0,0
U2K1N:8551:56.5101283486419711,2021-09-06 02:30:27,2021-09-06 03:17:13,on,LN2U0063,LN2U0063C1,6,1,1,0
U2K1N:8551:56.5101283494760781,2021-09-06 02:30:27,2021-09-06 03:17:13,on,LN2U0063,LN2U0063B2,6,2,1,0
U2K1N:8551:56.5101283490691729,2021-09-06 02:30:27,2021-09-06 03:17:13,on,LN2U0063,LN2U0063A2,6,5,1,0
U2K1N:8551:56.5101283474332032,2021-09-06 02:30:27,2021-09-06 03:17:13,on,LN2U0063,LN2U0063A1,6,3,1,0
U2K1N:8551:56.5101283481070843,2021-09-06 02:30:27,2021-09-06 03:17:13,on,LN2U0063,LN2U0063B1,6,6,1,0
U2K1N:8551:56.5101283821418283,2021-09-06 02:30:27,2021-09-06 03:17:13,on,LN2U0063,LN2U0063C2,6,4,1,1
U2K1N:8551:56.5101284024314061,2021-09-06 02:30:28,2021-09-06 03:15:35,on,LN2U0964,LN2U0964B2,6,5,1,0
U2K1N:8551:56.5101284046734186,2021-09-06 02:30:28,2021-09-06 03:15:35,on,LN2U0964,LN2U0964A1,6,1,1,0
U2K1N:8551:56.5101284035505344,2021-09-06 02:30:28,2021-09-06 03:15:35,on,LN2U0964,LN2U0964C1,6,6,1,0
U2K1N:8551:56.5101284041637784,2021-09-06 02:30:28,2021-09-06 03:15:35,on,LN2U0964,LN2U0964B1,6,4,1,0
U2K1N:8551:56.5101284029751825,2021-09-06 02:30:28,2021-09-06 03:15:35,on,LN2U0964,LN2U0964A2,6,2,1,0
U2K1N:8551:56.5101284018224017,2021-09-06 02:30:28,2021-09-06 03:15:35,on,LN2U0964,LN2U0964C2,6,3,1,1
U2K2N:8551:49.5103335398667429,2021-09-06 03:04:22,2021-09-06 03:51:26,on,KD2U0191,KD2U0191A1,6,2,1,0
U2K2N:8551:49.5103335392221405,2021-09-06 03:04:22,2021-09-06 03:51:26,on,KD2U0191,KD2U0191B1,6,6,1,0
U2K2N:8551:49.5103336440896736,2021-09-06 03:04:22,2021-09-06 03:51:26,on,KD2U0191,KD2U0191A2,6,4,1,0
U2K2N:8551:49.5103336427507939,2021-09-06 03:04:22,2021-09-06 03:51:26,on,KD2U0191,KD2U0191C2,6,1,1,0
U2K2N:8551:49.5103336434557795,2021-09-06 03:04:22,2021-09-06 03:51:26,on,KD2U0191,KD2U0191B2,6,5,1,0
U2K2N:8551:49.5103336447102211,2021-09-06 03:04:22,2021-09-06 03:51:26,on,KD2U0191,KD2U0191C1,6,3,1,1
U2K1N:8551:56.5103646138708709,2021-09-06 03:09:49,2021-09-06 03:14:29,on,HZ2U0151,HZ2U0151C1,6,3,0,0
U2K1N:8551:56.5103646129463435,2021-09-06 03:09:49,2021-09-06 03:14:29,on,HZ2U0151,HZ2U0151B1,6,4,0,0
U2K1N:8551:56.5103646146579207,2021-09-06 03:09:49,2021-09-06 03:14:29,on,HZ2U0151,HZ2U0151A2,6,1,0,0
U2K1N:8551:56.5103646154227026,2021-09-06 03:09:49,2021-09-06 03:14:29,on,HZ2U0151,HZ2U0151B2,6,2,0,0
U2K1N:8551:56.5103646161428367,2021-09-06 03:09:49,2021-09-06 03:14:29,on,HZ2U0151,HZ2U0151C2,6,5,0,0
U2K1N:8551:56.5103646119213572,2021-09-06 03:09:49,2021-09-06 03:14:29,on,HZ2U0151,HZ2U0151A1,6,6,0,0
U2K1N:8551:56.5103646154227026,2021-09-06 03:14:29,,off,HZ2U0151,HZ2U0151B2,6,2,0,0
U2K1N:8551:56.5103646119213572,2021-09-06 03:14:29,,off,HZ2U0151,HZ2U0151A1,6,6,0,0
U2K1N:8551:56.5103646161428367,2021-09-06 03:14:29,,off,HZ2U0151,HZ2U0151C2,6,5,0,0
U2K1N:8551:56.5103646146579207,2021-09-06 03:14:29,,off,HZ2U0151,HZ2U0151A2,6,1,0,0
U2K1N:8551:56.5103646138708709,2021-09-06 03:14:29,,off,HZ2U0151,HZ2U0151C1,6,3,0,0
U2K1N:8551:56.5103646129463435,2021-09-06 03:14:29,,off,HZ2U0151,HZ2U0151B1,6,4,0,0
U2K1N:8551:56.5101284035505344,2021-09-06 03:15:35,,off,LN2U0964,LN2U0964C1,6,6,0,0
U2K1N:8551:56.5101284041637784,2021-09-06 03:15:35,,off,LN2U0964,LN2U0964B1,6,4,0,0
U2K1N:8551:56.5101284018224017,2021-09-06 03:15:35,,off,LN2U0964,LN2U0964C2,6,3,0,0
U2K1N:8551:56.5101284024314061,2021-09-06 03:15:35,,off,LN2U0964,LN2U0964B2,6,5,0,0
U2K1N:8551:56.5101284029751825,2021-09-06 03:15:35,,off,LN2U0964,LN2U0964A2,6,2,0,0
U2K1N:8551:56.5101284046734186,2021-09-06 03:15:35,,off,LN2U0964,LN2U0964A1,6,1,0,0
U2K1N:8551:56.5101283490691729,2021-09-06 03:17:13,,off,LN2U0063,LN2U0063A2,6,5,0,0
U2K1N:8551:56.5101283474332032,2021-09-06 03:17:13,,off,LN2U0063,LN2U0063A1,6,3,0,0
U2K1N:8551:56.5101283486419711,2021-09-06 03:17:13,,off,LN2U0063,LN2U0063C1,6,1,0,0
U2K1N:8551:56.5101283821418283,2021-09-06 03:17:13,,off,LN2U0063,LN2U0063C2,6,4,0,0
U2K1N:8551:56.5101283494760781,2021-09-06 03:17:13,,off,LN2U0063,LN2U0063B2,6,2,0,0
U2K1N:8551:56.5101283481070843,2021-09-06 03:17:13,,off,LN2U0063,LN2U0063B1,6,6,0,0
U2K2N:8551:49.5103336434557795,2021-09-06 03:51:26,,off,KD2U0191,KD2U0191B2,6,5,0,0
U2K2N:8551:49.5103336447102211,2021-09-06 03:51:26,,off,KD2U0191,KD2U0191C1,6,3,0,0
U2K2N:8551:49.5103335392221405,2021-09-06 03:51:26,,off,KD2U0191,KD2U0191B1,6,6,0,0
U2K2N:8551:49.5103336440896736,2021-09-06 03:51:26,,off,KD2U0191,KD2U0191A2,6,4,0,0
U2K2N:8551:49.5103336427507939,2021-09-06 03:51:26,,off,KD2U0191,KD2U0191C2,6,1,0,0
U2K2N:8551:49.5103335398667429,2021-09-06 03:51:26,,off,KD2U0191,KD2U0191A1,6,2,0,0
U2K1N:8551:56.5125834393328468,2021-09-06 09:19:01,2021-09-06 09:22:29,on,ES2U0313,ES2U0313B2,6,3,0,0
U2K1N:8551:56.5125834404866082,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES1U0313,ES1U0313A2,6,2,0,0
U2K1N:8551:56.5125833820337911,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES1U0313,ES1U0313C1,6,3,0,0
U2K1N:8551:56.5125833843807235,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES2U0313,ES2U0313A1,6,4,0,0
U2K1N:8551:56.5125833838135742,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES1U0313,ES1U0313C2,6,5,0,0
U2K1N:8551:56.5125833826892113,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES2U0313,ES2U0313C2,6,6,0,0
U2K1N:8551:56.5125833848806308,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES1U0313,ES1U0313A1,6,6,0,0
U2K1N:8551:56.5125834399991247,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES1U0313,ES1U0313B2,6,4,0,0
U2K1N:8551:56.5125833859926324,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES2U0313,ES2U0313A2,6,1,0,0
U2K1N:8551:56.5125833656742990,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES2U0313,ES2U0313C1,6,2,0,0
U2K1N:8551:56.5125833854261445,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES2U0313,ES2U0313B1,6,5,0,0
U2K1N:8551:56.5125833832607323,2021-09-06 09:19:02,2021-09-06 09:22:29,on,ES1U0313,ES1U0313B1,6,1,0,0
U2K1N:8551:56.5125833843807235,2021-09-06 09:22:29,,off,ES2U0313,ES2U0313A1,6,4,0,0
U2K1N:8551:56.5125833848806308,2021-09-06 09:22:29,,off,ES1U0313,ES1U0313A1,6,6,0,0
U2K1N:8551:56.5125833859926324,2021-09-06 09:22:29,,off,ES2U0313,ES2U0313A2,6,1,0,0
U2K1N:8551:56.5125834404866082,2021-09-06 09:22:29,,off,ES1U0313,ES1U0313A2,6,2,0,0
U2K1N:8551:56.5125834399991247,2021-09-06 09:22:29,,off,ES1U0313,ES1U0313B2,6,4,0,0
U2K1N:8551:56.5125834393328468,2021-09-06 09:22:29,,off,ES2U0313,ES2U0313B2,6,3,0,0
U2K1N:8551:56.5125833826892113,2021-09-06 09:22:29,,off,ES2U0313,ES2U0313C2,6,6,0,0
U2K1N:8551:56.5125833838135742,2021-09-06 09:22:29,,off,ES1U0313,ES1U0313C2,6,5,0,0
U2K1N:8551:56.5125833656742990,2021-09-06 09:22:29,,off,ES2U0313,ES2U0313C1,6,2,0,0
